user_id,user_name,age,gender,region,subscription_type,subscription_start_date,subscription_end_date,is_active,device_type,content_id,content_title,genre,content_type,language,release_year,avg_watch_time_per_day,total_watch_time,watch_date,watch_duration,completion_rate,rating_given,liked,recommended_content_ids,last_login_time,total_sessions_per_week,avg_stream_quality,peak_watch_hour,network_speed_mbps,buffering_count,payment_method,monthly_spend,churn_flag,account_creation_date,
U10082,Cindy Carlson,16,Male,Uttar Pradesh,Standard,03-08-2024,16-07-2025,1,Mobile,C1154,Public-key zero administration time-frame,Sci-Fi,Movie,Spanish,2015,112.48,3461.31,13-09-2025,27,94.72,3.5,0,"C1035, C1174, C1495",03-11-2025 21:20,5,480p,17,96.3,5,Credit Card,649,0,26-02-2024,
U10083,Juan Parrish,24,Other,Karnataka,Premium,20-03-2024,02-03-2025,1,Tablet,C1162,Organized full-range monitoring,Documentary,Documentary,Tamil,2022,167.36,8826.73,20-09-2025,20,71.89,1.2,0,"C1245, C1450, C1220",04-11-2025 07:27,15,1080p,13,63.53,1,Wallet,649,0,25-08-2023,
U10084,Amber Avila,40,Male,Bihar,Premium,12-05-2024,24-01-2025,1,Tablet,C1476,Programmable client-driven toolset,Romance,Documentary,English,2021,91.39,3616.38,07-11-2025,59.4,76.63,3.2,0,"C1311, C1299, C1089",04-11-2025 07:21,15,4K,6,14.92,0,UPI,649,0,07-09-2023,
U10085,David Lopez,44,Male,Maharashtra,Standard,09-08-2024,27-04-2025,1,Smart TV,C1387,Open-source 24/7 adapter,Horror,Documentary,Telugu,2016,129.13,2920.37,19-09-2025,161.42,45.27,4.4,1,"C1445, C1212, C1165",05-11-2025 06:07,27,4K,10,58.84,3,UPI,199,0,03-11-2023,
U10086,Jennifer Cruz,17,Female,Uttar Pradesh,Standard,28-07-2024,20-05-2025,1,Smart TV,C1007,Diverse value-added solution,Sci-Fi,Movie,Spanish,2024,50.53,3826.41,09-07-2025,48.19,82.73,4.3,1,"C1192, C1297, C1329",06-11-2025 12:02,19,1080p,1,9.63,2,Wallet,199,0,12-10-2023,
U10087,Gary Le,28,Male,Uttar Pradesh,Basic,22-08-2024,29-06-2025,1,Smart TV,C1004,Switchable interactive solution,Sci-Fi,Series,Spanish,2017,132.19,1397.64,28-07-2025,61.13,45.15,3.6,0,"C1059, C1453, C1300",04-11-2025 06:51,20,480p,1,98.76,5,Wallet,199,0,04-05-2024,
U10088,James Wallace,52,Female,Maharashtra,Premium,13-09-2024,17-07-2025,1,Tablet,C1284,Universal responsive throughput,Sci-Fi,Series,Telugu,2022,107.21,6821.85,18-07-2025,82.02,51.4,2.5,0,"C1494, C1445, C1030",10-11-2025 04:20,4,1080p,12,76.34,2,Credit Card,499,0,18-07-2024,
U10089,Alexis Martinez,19,Female,West Bengal,Standard,29-11-2023,15-10-2024,0,Tablet,C1155,Reactive empowering Internet solution,Romance,Movie,Japanese,2021,130.39,9086.51,23-09-2025,62.96,88.65,4.9,1,"C1365, C1446, C1421",02-11-2025 11:53,3,4K,20,28.56,0,Credit Card,799,0,25-04-2023,
U10090,Dr. Cynthia Young,43,Other,Uttar Pradesh,Premium,08-02-2024,01-01-2025,0,Smart TV,C1027,Stand-alone clear-thinking frame,Horror,Series,Spanish,2016,178.74,17632.58,16-06-2025,105.95,95.18,2.8,0,"C1193, C1463, C1028",05-11-2025 19:46,26,1080p,2,53.29,1,Wallet,199,1,07-01-2024,
U10091,Carrie Leon,27,Female,Uttar Pradesh,Standard,12-12-2023,09-08-2024,0,Smart TV,C1449,Adaptive fault-tolerant complexity,Sci-Fi,Series,Telugu,2025,94.37,4938.77,01-06-2025,175.45,84.08,4.5,1,"C1387, C1452, C1103",07-11-2025 06:35,29,480p,18,92.39,0,Debit Card,499,1,27-05-2023,
U10092,Mario Gray,54,Other,Karnataka,Basic,05-06-2024,24-02-2025,1,Mobile,C1227,Fundamental coherent frame,Romance,Series,Tamil,2017,35.95,2728.23,14-06-2025,15.18,58.01,2.8,0,"C1358, C1374, C1115",06-11-2025 10:30,8,1080p,14,68.5,2,Debit Card,649,0,25-01-2024,
U10093,Marie Hardy DDS,45,Other,Delhi,Basic,20-05-2024,03-01-2025,1,Laptop,C1419,Monitored 24/7 superstructure,Thriller,Series,Telugu,2018,143.45,1846.64,27-07-2025,34.69,84.76,4.2,1,"C1352, C1119, C1485",06-11-2025 08:57,7,1080p,16,24.49,3,Debit Card,199,0,10-10-2023,
U10094,Valerie Short,58,Male,Maharashtra,Basic,22-08-2024,16-04-2025,1,Laptop,C1426,Synchronized systematic knowledgebase,Romance,Series,Spanish,2016,179.87,11211.94,25-08-2025,63.61,99.78,2.3,0,"C1146, C1432, C1486",02-11-2025 20:28,24,1080p,16,9.42,4,Debit Card,499,0,26-01-2024,
U10095,Jessica Walker,29,Other,Uttar Pradesh,Basic,20-02-2024,06-10-2024,0,Tablet,C1033,Proactive zero-defect software,Romance,Movie,Spanish,2016,124.42,11646.1,29-09-2025,87.85,42.23,2.3,0,"C1191, C1225, C1289",02-11-2025 09:53,17,480p,20,11.57,3,UPI,199,0,30-07-2023,
U10096,Jason Vang,39,Other,Uttar Pradesh,Premium,18-09-2024,19-08-2025,1,Laptop,C1218,Reverse-engineered disintermediate support,Horror,Documentary,Spanish,2023,99.56,1267.23,10-08-2025,163.14,52.61,2,0,"C1350, C1156, C1450",31-10-2025 20:00,27,1080p,13,43.49,4,Wallet,199,0,15-12-2023,
U10097,Mary Christian,50,Male,Bihar,Standard,13-01-2024,01-12-2024,0,Smart TV,C1347,Re-contextualized solution-oriented adapter,Comedy,Series,Spanish,2020,156.22,6039.92,24-06-2025,111.41,75.75,4.6,1,"C1256, C1168, C1056",01-11-2025 15:49,19,1080p,18,20.29,3,Debit Card,199,0,31-08-2023,
U10098,Lawrence Gardner,56,Female,Uttar Pradesh,Premium,29-11-2023,06-09-2024,0,Laptop,C1264,Exclusive upward-trending service-desk,Comedy,Movie,Korean,2022,145.93,2791.87,30-06-2025,95.01,91.26,1.6,0,"C1436, C1235, C1107",06-11-2025 05:07,26,480p,13,41.75,0,Credit Card,199,1,07-08-2023,
U10099,Brandon Tyler MD,54,Other,Bihar,Standard,22-10-2024,03-09-2025,1,Laptop,C1095,Balanced impactful knowledge user,Thriller,Series,Korean,2021,165.48,8796.79,18-05-2025,11.16,68.06,1.5,0,"C1246, C1366, C1317",03-11-2025 03:51,3,480p,21,57.01,5,Wallet,499,0,02-04-2024,
U10100,Justin Carr,50,Male,Delhi,Basic,14-02-2024,28-12-2024,0,Mobile,C1270,Reduced heuristic policy,Thriller,Movie,English,2015,63.97,2244.27,09-08-2025,161.29,58.14,3.7,0,"C1487, C1058, C1113",01-11-2025 11:36,18,4K,23,75.09,3,Debit Card,199,0,02-09-2023,
U10101,Jesus Kelly,49,Other,Uttar Pradesh,Basic,05-04-2024,21-02-2025,1,Smart TV,C1395,Cross-group homogeneous approach,Thriller,Series,Tamil,2020,58.44,3492.93,30-09-2025,99.73,67.34,3.2,0,"C1330, C1156, C1318",06-11-2025 02:29,19,720p,17,99.63,4,Wallet,199,0,22-02-2024,
U10102,Andrew Terry,57,Other,Uttar Pradesh,Standard,10-10-2024,26-06-2025,1,Tablet,C1233,Fully-configurable directional approach,Documentary,Movie,Spanish,2016,75.91,2244.23,09-06-2025,39.6,99.78,3.2,0,"C1299, C1122, C1239",06-11-2025 19:06,29,480p,13,47.28,3,Credit Card,499,0,12-04-2024,
U10103,Dale Burns,43,Male,West Bengal,Standard,30-05-2024,04-03-2025,1,Laptop,C1023,Profit-focused empowering approach,Sci-Fi,Series,Tamil,2017,152.67,7782.9,10-06-2025,60.45,50.92,3.7,0,"C1206, C1464, C1206",04-11-2025 10:01,26,4K,13,98.76,1,Debit Card,199,0,05-04-2024,
U10104,John Griffin,21,Female,Bihar,Premium,22-01-2024,21-11-2024,0,Smart TV,C1143,Sharable systemic access,Comedy,Documentary,Telugu,2015,132.27,2954.51,03-06-2025,130.26,96.36,2,0,"C1406, C1438, C1360",07-11-2025 18:58,9,4K,13,64.41,0,Wallet,199,1,06-12-2023,
U10105,Kristin Shannon,60,Other,Tamil Nadu,Basic,28-01-2024,01-09-2024,0,Tablet,C1050,Automated upward-trending service-desk,Comedy,Series,Tamil,2018,79.05,7238.86,21-05-2025,80.36,69.37,1.3,0,"C1453, C1119, C1018",06-11-2025 01:43,10,480p,23,8.83,5,Credit Card,799,0,22-10-2023,
U10106,Robert Moyer,52,Female,Delhi,Basic,08-12-2023,22-07-2024,0,Mobile,C1031,Virtual upward-trending attitude,Drama,Documentary,English,2023,98.33,4201.97,22-06-2025,108.99,55.11,3.9,0,"C1203, C1077, C1311",07-11-2025 02:46,9,720p,18,13.23,0,Wallet,199,1,08-10-2023,
U10107,Katherine Acosta,53,Other,Kerala,Standard,31-10-2024,17-10-2025,1,Tablet,C1387,Upgradable non-volatile conglomeration,Documentary,Movie,Korean,2022,172.53,7047.09,20-05-2025,28.08,91.35,1.6,0,"C1245, C1406, C1021",01-11-2025 19:13,23,1080p,5,47.09,3,Wallet,649,0,14-08-2024,
U10108,Scott Washington,58,Female,Delhi,Premium,06-02-2024,18-01-2025,1,Mobile,C1399,Virtual intangible open architecture,Action,Series,Korean,2023,75.46,5372.64,18-06-2025,69.32,92.23,4.4,1,"C1292, C1199, C1461",07-11-2025 11:01,24,480p,3,25.06,1,Credit Card,199,0,03-09-2023,
U10109,Kevin Thompson,31,Female,Maharashtra,Premium,23-12-2023,26-08-2024,0,Tablet,C1403,Universal interactive open system,Action,Documentary,Telugu,2024,57.05,1642.8,11-08-2025,131.93,50.46,2.2,0,"C1027, C1123, C1028",09-11-2025 06:16,20,4K,8,32.1,1,UPI,499,1,14-09-2023,
U10110,Michael Fowler,19,Female,Delhi,Basic,14-06-2024,09-04-2025,1,Mobile,C1108,Organic optimizing methodology,Comedy,Movie,English,2019,110.23,10331.3,27-05-2025,86.65,48.28,1.8,0,"C1221, C1004, C1069",05-11-2025 06:48,6,720p,14,43.82,4,Debit Card,799,0,11-10-2023,
U10111,Destiny Hernandez,31,Female,Delhi,Standard,11-10-2024,01-05-2025,1,Smart TV,C1283,Versatile upward-trending attitude,Horror,Series,Korean,2019,73.43,762.77,12-08-2025,11.86,95.88,2,0,"C1337, C1190, C1196",09-11-2025 17:39,8,720p,2,38.32,5,Debit Card,499,0,18-01-2024,
U10112,Kristina Banks,22,Male,Delhi,Basic,03-02-2024,21-09-2024,0,Mobile,C1293,Synergistic multi-tasking hardware,Action,Documentary,Spanish,2024,101.52,7821.44,30-06-2025,97.4,55.29,2.6,0,"C1175, C1491, C1090",04-11-2025 19:00,26,720p,23,7.11,5,UPI,499,0,22-08-2023,
U10113,Elizabeth Snyder,41,Female,Kerala,Premium,02-09-2024,19-07-2025,1,Mobile,C1293,User-centric stable conglomeration,Documentary,Series,English,2019,139.81,4784.01,25-09-2025,76.65,94.94,1.2,0,"C1382, C1197, C1470",03-11-2025 16:49,5,1080p,19,86.89,0,Wallet,499,0,09-06-2024,
U10114,Amanda Pierce,59,Other,Delhi,Premium,09-02-2024,09-10-2024,0,Tablet,C1155,Team-oriented demand-driven open system,Documentary,Documentary,Spanish,2024,158.58,13686.78,18-07-2025,60.12,49.58,2.7,0,"C1404, C1167, C1405",04-11-2025 18:18,30,480p,23,40.8,5,Wallet,649,0,01-08-2023,
U10115,Jennifer Arnold,54,Male,Bihar,Standard,09-05-2024,03-12-2024,0,Smart TV,C1496,Assimilated encompassing help-desk,Romance,Movie,Spanish,2025,171.49,2792.68,26-09-2025,158.98,51.67,2.5,0,"C1247, C1349, C1463",03-11-2025 16:10,23,1080p,6,25.71,0,Credit Card,799,0,08-09-2023,
U10116,Laura Kelly,57,Male,West Bengal,Basic,15-09-2024,03-08-2025,1,Smart TV,C1120,Enhanced intermediate migration,Romance,Movie,Korean,2022,66.58,5742.92,28-06-2025,112.6,56.09,4,1,"C1093, C1079, C1233",02-11-2025 20:46,13,720p,19,7.83,4,Credit Card,499,0,15-03-2024,
U10117,David Trevino,16,Other,Bihar,Basic,03-08-2024,19-05-2025,1,Laptop,C1261,Integrated composite product,Romance,Movie,Hindi,2018,130.07,6499.15,16-08-2025,75.39,85.43,3.8,0,"C1095, C1376, C1427",10-11-2025 09:09,27,480p,18,55.95,3,Wallet,199,0,18-10-2023,
U10118,Timothy Simmons,39,Female,Maharashtra,Standard,05-07-2024,26-04-2025,1,Laptop,C1405,Configurable fresh-thinking moderator,Documentary,Movie,English,2016,64.41,4690.46,16-06-2025,50.22,45.02,1.5,0,"C1270, C1373, C1315",04-11-2025 02:45,13,1080p,13,92.8,1,Wallet,199,0,20-12-2023,
U10119,Richard Johnson,45,Female,Delhi,Standard,03-11-2024,04-10-2025,1,Tablet,C1233,Distributed actuating software,Sci-Fi,Documentary,Japanese,2019,172.04,14133.78,07-06-2025,131.29,99.74,2.6,0,"C1454, C1203, C1473",01-11-2025 20:34,28,480p,11,30.94,1,Credit Card,499,0,22-06-2024,
U10120,Mary Rogers,52,Other,Tamil Nadu,Premium,23-03-2024,09-03-2025,1,Tablet,C1170,Right-sized 5thgeneration collaboration,Action,Movie,Tamil,2020,68.95,5135.06,08-11-2025,82.2,55.85,2.1,0,"C1123, C1262, C1313",02-11-2025 18:09,7,1080p,8,8.65,3,Wallet,199,0,03-12-2023,
U10121,Charles Vance,22,Female,Kerala,Standard,14-07-2024,25-03-2025,1,Mobile,C1393,Streamlined maximized interface,Horror,Documentary,Korean,2021,46.19,1302.72,30-08-2025,135.53,60.21,3.6,0,"C1253, C1422, C1438",09-11-2025 01:44,5,480p,14,59.92,2,Credit Card,799,0,24-09-2023,
U10122,Jeffrey Miles,30,Female,Maharashtra,Premium,04-02-2024,11-09-2024,0,Mobile,C1285,Quality-focused radical throughput,Romance,Documentary,Japanese,2025,39.46,2502.37,29-09-2025,78.93,43.97,1.6,0,"C1391, C1005, C1127",05-11-2025 18:20,26,480p,20,28.72,5,Debit Card,499,1,29-11-2023,
U10123,Mrs. Lisa Green,57,Other,Tamil Nadu,Premium,01-11-2024,31-08-2025,1,Tablet,C1495,Synergistic eco-centric framework,Romance,Documentary,Spanish,2023,141.17,11026.61,03-07-2025,32.5,55.08,1.8,0,"C1128, C1055, C1431",31-10-2025 22:08,25,480p,8,41.47,5,UPI,649,0,29-04-2024,
U10124,Jeanette Butler,50,Male,Delhi,Premium,21-10-2024,20-09-2025,1,Tablet,C1384,Function-based object-oriented migration,Thriller,Documentary,Hindi,2020,125.11,3893.11,03-10-2025,112.89,47.98,1.2,0,"C1422, C1461, C1479",04-11-2025 18:34,28,1080p,4,40.55,5,Debit Card,649,0,17-03-2024,
U10125,Donna Gonzalez,29,Male,Karnataka,Standard,12-10-2024,30-06-2025,1,Smart TV,C1041,Visionary hybrid emulation,Documentary,Series,Korean,2024,41.12,3099.26,09-07-2025,96.49,89.69,1.8,0,"C1459, C1447, C1188",04-11-2025 12:58,15,4K,13,77.91,2,Wallet,649,0,11-01-2024,
U10126,Jack Anderson,23,Female,Karnataka,Basic,06-06-2024,23-05-2025,1,Tablet,C1449,Pre-emptive even-keeled capability,Horror,Series,Korean,2023,60.11,1252.38,25-06-2025,158.79,74.68,3.1,0,"C1167, C1438, C1023",09-11-2025 08:25,21,720p,7,35.13,2,Debit Card,499,0,20-02-2024,
U10127,Nathan Potts,40,Male,Uttar Pradesh,Standard,19-07-2024,24-06-2025,1,Mobile,C1145,Networked didactic model,Thriller,Movie,Hindi,2022,127.77,2326,17-05-2025,100.89,63.29,4.9,1,"C1111, C1052, C1237",05-11-2025 03:23,3,480p,17,9.49,5,Debit Card,199,0,14-06-2024,
U10128,Edward Mccormick,46,Male,Delhi,Basic,26-03-2024,26-01-2025,1,Laptop,C1149,Organic didactic access,Action,Documentary,Tamil,2017,143.83,10636.82,04-11-2025,91.31,67.8,2.8,0,"C1217, C1152, C1056",02-11-2025 14:20,15,1080p,12,20.84,2,UPI,649,0,11-08-2023,
U10129,Kevin Adkins,55,Male,Maharashtra,Premium,01-03-2024,19-10-2024,0,Laptop,C1403,Adaptive solution-oriented Graphical User Interface,Horror,Movie,Hindi,2021,72.36,6007.35,17-07-2025,177.78,53.21,3.6,0,"C1071, C1245, C1441",04-11-2025 18:49,15,1080p,1,68.31,1,Wallet,499,1,25-01-2024,
U10130,Michael Vance,32,Male,West Bengal,Basic,10-06-2024,18-01-2025,1,Mobile,C1419,Right-sized intangible extranet,Thriller,Series,Japanese,2018,55.76,1889.31,19-07-2025,60.92,72.03,4.8,1,"C1024, C1293, C1103",10-11-2025 01:35,8,4K,21,40.22,0,Wallet,499,0,20-11-2023,
U10131,Eric Davis,46,Other,Delhi,Basic,28-08-2024,21-06-2025,1,Tablet,C1405,Up-sized zero administration encryption,Action,Series,Tamil,2016,66.15,1741.92,07-11-2025,23.25,80.4,2.6,0,"C1205, C1029, C1279",06-11-2025 06:45,30,1080p,19,50.76,4,Wallet,799,0,05-11-2023,
U10132,Mrs. Lisa Morgan,30,Other,Bihar,Basic,08-08-2024,27-07-2025,1,Laptop,C1237,User-friendly systematic capability,Thriller,Series,Spanish,2024,128.48,4614,22-10-2025,73.47,79.94,3.9,0,"C1360, C1418, C1123",03-11-2025 19:27,19,4K,8,70.69,0,Credit Card,499,0,18-04-2024,
U10133,Richard Pitts,52,Female,Uttar Pradesh,Basic,16-03-2024,10-12-2024,0,Smart TV,C1398,Versatile leadingedge intranet,Horror,Series,Telugu,2020,90.25,2653.16,21-09-2025,123.75,54.57,3.5,0,"C1149, C1132, C1206",10-11-2025 14:03,13,1080p,18,39.6,3,Debit Card,799,1,02-02-2024,
U10134,Ruben Davis,41,Female,Tamil Nadu,Premium,31-01-2024,24-08-2024,0,Mobile,C1200,Up-sized interactive success,Sci-Fi,Series,Korean,2017,141.04,3985.7,31-10-2025,61.01,99.97,2.4,0,"C1023, C1245, C1480",09-11-2025 03:53,16,4K,8,84.19,2,Wallet,799,1,13-10-2023,
U10135,Lisa Schmidt,39,Other,Maharashtra,Basic,13-02-2024,27-10-2024,0,Smart TV,C1113,Face-to-face impactful circuit,Thriller,Movie,Telugu,2024,130.94,9109.38,06-06-2025,135.38,95.9,3.2,0,"C1200, C1276, C1294",03-11-2025 14:53,14,720p,1,30.04,1,UPI,649,0,13-12-2023,
U10136,Todd Johnson,40,Male,Bihar,Premium,31-03-2024,25-01-2025,1,Laptop,C1063,Face-to-face asynchronous projection,Thriller,Documentary,Japanese,2023,49.32,2136.76,03-07-2025,138.17,95.96,1.9,0,"C1446, C1397, C1249",02-11-2025 12:10,20,4K,19,15.38,5,UPI,649,0,21-02-2024,
U10137,Jay Nichols,41,Other,West Bengal,Basic,31-10-2024,25-08-2025,1,Mobile,C1456,Progressive zero administration solution,Sci-Fi,Movie,Spanish,2024,153.04,5428.07,17-05-2025,87.33,73.8,4.3,1,"C1110, C1451, C1023",07-11-2025 23:32,7,480p,22,57.17,0,Wallet,649,0,26-03-2024,
U10138,Evelyn Robinson,31,Female,West Bengal,Basic,30-09-2024,22-09-2025,1,Smart TV,C1065,Mandatory modular capability,Comedy,Documentary,Tamil,2020,43.25,2250.18,05-06-2025,58.51,53.86,4,1,"C1034, C1040, C1127",03-11-2025 01:25,12,4K,6,78.73,1,UPI,649,0,17-01-2024,
U10139,Stephanie Nguyen,26,Female,Delhi,Basic,05-10-2024,22-05-2025,1,Smart TV,C1096,Fully-configurable homogeneous algorithm,Comedy,Series,Japanese,2017,74.42,5284.88,27-08-2025,108.06,78.68,4.2,1,"C1491, C1231, C1015",01-11-2025 04:07,16,4K,13,82.44,1,Credit Card,649,0,17-08-2024,
U10140,Steven Brown,46,Male,Kerala,Standard,06-01-2024,26-12-2024,0,Laptop,C1370,Universal holistic leverage,Thriller,Series,English,2016,128.91,12724.56,17-06-2025,90.65,51.05,1.3,0,"C1009, C1322, C1459",01-11-2025 19:13,30,720p,22,48.62,1,Wallet,199,0,01-06-2023,
U10141,Albert Peterson Jr.,50,Male,Karnataka,Basic,30-01-2024,25-12-2024,0,Smart TV,C1496,Proactive dynamic toolset,Drama,Series,English,2015,86.48,878.71,04-07-2025,69.37,54.97,4.4,1,"C1493, C1028, C1295",06-11-2025 13:55,20,720p,13,51.59,4,Credit Card,649,1,13-07-2023,
U10142,Christian Martinez,36,Male,Karnataka,Basic,24-07-2024,18-07-2025,1,Smart TV,C1158,Extended local secured line,Romance,Movie,Spanish,2021,155.23,13215.08,04-06-2025,131.74,42.19,4.2,1,"C1084, C1266, C1206",02-11-2025 07:50,16,4K,4,12.75,4,Credit Card,649,0,27-05-2024,
U10143,Rebekah Daniels,33,Male,Tamil Nadu,Standard,19-08-2024,26-06-2025,1,Mobile,C1097,Open-source multi-tasking pricing structure,Thriller,Movie,Japanese,2025,33.39,1997.79,15-05-2025,51.56,94.09,3.1,0,"C1058, C1105, C1457",07-11-2025 04:29,7,480p,0,47.06,0,Credit Card,499,0,02-11-2023,
U10144,Cheryl Adkins,60,Female,Delhi,Premium,29-03-2024,09-12-2024,0,Laptop,C1341,Visionary asynchronous core,Horror,Series,Tamil,2024,179.45,9822.75,31-08-2025,95.97,48.27,1,0,"C1253, C1384, C1320",04-11-2025 21:25,26,720p,16,74.23,5,Wallet,799,1,16-11-2023,
U10145,Renee Bonilla,39,Female,Delhi,Standard,24-10-2024,21-07-2025,1,Smart TV,C1411,Customer-focused systemic workforce,Horror,Series,Spanish,2023,46.17,864.46,25-08-2025,103.98,76.65,3,0,"C1135, C1290, C1024",10-11-2025 08:15,9,1080p,19,15.35,3,Credit Card,499,0,26-03-2024,
U10146,John Fuentes,60,Female,Maharashtra,Standard,11-10-2024,09-06-2025,1,Smart TV,C1405,Realigned system-worthy protocol,Documentary,Movie,Spanish,2015,50.21,1696.53,22-05-2025,106.75,51.36,1.7,0,"C1488, C1198, C1401",03-11-2025 19:23,23,720p,15,15.92,5,Debit Card,649,0,01-03-2024,
U10147,Gregory Berg,35,Male,Tamil Nadu,Standard,07-11-2024,02-06-2025,1,Tablet,C1444,Universal 24/7 installation,Sci-Fi,Documentary,Hindi,2015,179.94,2525.32,15-06-2025,20.76,63.43,4.6,1,"C1144, C1050, C1230",05-11-2025 17:32,7,4K,15,38.2,3,Wallet,499,0,26-07-2024,
U10148,Amy Paul,56,Female,Uttar Pradesh,Standard,26-12-2023,10-12-2024,0,Smart TV,C1280,Managed high-level leverage,Action,Documentary,Hindi,2017,84.47,1714.75,28-06-2025,102.38,98.44,2.3,0,"C1218, C1232, C1369",05-11-2025 10:45,13,1080p,9,79.72,3,UPI,499,1,19-10-2023,
U10149,Steven Phillips,17,Other,Delhi,Premium,21-02-2024,12-10-2024,0,Tablet,C1158,Profit-focused system-worthy hardware,Comedy,Documentary,Spanish,2018,72.15,4156.93,21-10-2025,168.59,45.91,3.4,0,"C1404, C1123, C1238",02-11-2025 14:45,28,480p,9,13.48,3,Wallet,649,1,03-10-2023,
U10150,Ryan Ashley,26,Male,Bihar,Basic,01-02-2024,21-12-2024,0,Tablet,C1381,Function-based web-enabled projection,Sci-Fi,Series,Korean,2023,127.95,2514.72,08-10-2025,24.56,74.56,1.2,0,"C1025, C1173, C1452",05-11-2025 20:24,16,1080p,18,82.18,0,Debit Card,649,1,20-05-2023,
U10151,Jared Herring,36,Male,Kerala,Premium,11-05-2024,06-02-2025,1,Laptop,C1123,Multi-lateral mobile collaboration,Sci-Fi,Series,Telugu,2022,157.16,9688,10-07-2025,120.05,70.38,1.7,0,"C1003, C1234, C1019",09-11-2025 10:47,5,720p,17,47.95,0,Wallet,199,0,01-08-2023,
U10152,Cheryl Scott,41,Female,Tamil Nadu,Basic,28-08-2024,17-05-2025,1,Smart TV,C1314,Organic eco-centric portal,Sci-Fi,Series,English,2018,163.11,8490.72,10-09-2025,47.56,96.74,4.8,1,"C1097, C1409, C1104",08-11-2025 00:24,4,480p,2,18.26,2,Debit Card,499,0,23-11-2023,
U10153,Michael Pineda,59,Other,Maharashtra,Basic,09-01-2024,16-10-2024,0,Mobile,C1323,Front-line incremental capability,Sci-Fi,Documentary,Spanish,2024,121.85,9851.64,25-05-2025,77.51,77.55,3.9,0,"C1470, C1207, C1019",06-11-2025 14:43,28,720p,4,73.86,3,Credit Card,799,0,15-05-2023,
U10154,Justin Waters,59,Other,West Bengal,Standard,16-09-2024,21-06-2025,1,Smart TV,C1069,Profit-focused intangible contingency,Action,Documentary,Korean,2022,105.86,6495.23,12-05-2025,12.53,50.04,1.3,0,"C1312, C1171, C1338",01-11-2025 12:09,4,480p,19,31.1,2,Debit Card,649,0,20-07-2024,
U10155,Sharon Morris,39,Female,Bihar,Standard,27-12-2023,24-08-2024,0,Mobile,C1101,Persistent transitional circuit,Horror,Movie,Korean,2018,108.38,4353.97,05-08-2025,130.46,44.18,4.6,1,"C1234, C1479, C1001",31-10-2025 21:53,4,4K,11,19.43,3,Credit Card,199,0,17-05-2023,
U10156,Brandi Phillips,46,Other,West Bengal,Premium,12-05-2024,12-03-2025,1,Smart TV,C1085,Customer-focused scalable definition,Thriller,Movie,Korean,2016,53.12,2267.63,11-06-2025,17.37,63.02,2.5,0,"C1214, C1472, C1071",04-11-2025 04:36,7,4K,1,32.04,3,Wallet,799,0,17-08-2023,
U10157,Grace Jackson,26,Male,Tamil Nadu,Standard,18-05-2024,16-12-2024,0,Laptop,C1337,Advanced user-facing matrices,Sci-Fi,Series,Korean,2024,62.39,1105.69,23-07-2025,75.86,66.35,2.7,0,"C1233, C1157, C1419",01-11-2025 02:12,16,480p,16,14.98,4,UPI,499,1,04-02-2024,
U10158,Annette Harris,54,Female,Karnataka,Basic,28-11-2023,30-09-2024,0,Mobile,C1462,Optimized interactive workforce,Drama,Movie,Korean,2018,87.23,7659,16-10-2025,131.16,51.54,1.8,0,"C1220, C1040, C1057",08-11-2025 12:28,22,720p,5,79.27,4,UPI,649,1,06-07-2023,
U10159,Rebekah Hoffman,46,Other,Delhi,Standard,09-03-2024,21-02-2025,1,Mobile,C1319,Diverse national task-force,Sci-Fi,Series,Tamil,2022,169.95,5556.77,05-09-2025,122.33,67.09,1.4,0,"C1437, C1199, C1393",08-11-2025 11:06,28,1080p,16,76.6,0,UPI,799,0,28-10-2023,
U10160,Belinda Aguilar,29,Other,Uttar Pradesh,Standard,17-06-2024,08-01-2025,1,Tablet,C1234,Total disintermediate knowledgebase,Thriller,Movie,Hindi,2025,48.21,612.07,14-08-2025,83.76,77.77,2.3,0,"C1246, C1478, C1296",02-11-2025 00:39,22,720p,0,18.21,0,Debit Card,799,0,20-10-2023,
U10161,Jennifer Hughes,60,Female,Kerala,Premium,10-12-2023,24-07-2024,0,Smart TV,C1036,Sharable real-time groupware,Horror,Movie,Korean,2021,105.71,8650.9,24-07-2025,11.91,72.53,4.9,1,"C1150, C1119, C1347",08-11-2025 07:24,22,720p,16,98.01,2,Wallet,199,1,06-03-2023,
